"type","x","y","wc2.1_30s_bio_1","wc2.1_30s_bio_10","wc2.1_30s_bio_11","wc2.1_30s_bio_12","wc2.1_30s_bio_13","wc2.1_30s_bio_14","wc2.1_30s_bio_15","wc2.1_30s_bio_16","wc2.1_30s_bio_17","wc2.1_30s_bio_18","wc2.1_30s_bio_19","wc2.1_30s_bio_2","wc2.1_30s_bio_3","wc2.1_30s_bio_4","wc2.1_30s_bio_5","wc2.1_30s_bio_6","wc2.1_30s_bio_7","wc2.1_30s_bio_8","wc2.1_30s_bio_9","wc2.1_30s_elev","pest","distriver1","distriver2","distriver3","rivtype","distlake","distshore","agpot","distblack","distclear","distwhite","npp","T_SILT","phsoil","T_GRAVEL","S_CEC_CLAY","T_PH_H2O","S_SAND","S_GRAVEL","mgs","nure","nuav","rug","nitrogen","bdod","cec","cfvo","clay","phh2o","sand","silt","soc","phos","smn30cm","smc30cm","T_C","S_C","T_OC","S_OC","AWT_S_OC","AWT_T_OC","AWC","T_CEC_CLAY","T_BULK_DEN","S_BULK_DEN"
"earthwork",-67.271,-9.8548,25.64166641,26.29999924,24.53333282,1788,259,31,54.60306549,744,128,440,177,10.39999962,71.72413635,76.56943512,32.29999924,17.79999924,14.5,25.98333359,24.58333397,149,212.517077,672179.7077,664579.7773,116926.0764,"white",368746.3861,945809.9148,0.066,67160.16155,168845.8688,33661.32175,1049.699951,41,4.5,0,13,4.7,29,1,11,2,3,3.5,2.5,1.21,10.9,8.4,31.2,4.4,24.6,44.1,24.8,206.9999847,104,67.56800079,5.2824,4.935,1.24,0.5,4.235805,5.715,1,15,1.42,1.36
"earthwork",-67.273,-10.1631,25.82499886,26.53333282,24.70000076,1736,238,36,50.83913422,696,147,437,180,10.41666603,70.86167908,78.26238251,32.59999847,17.89999962,14.69999886,26.14999962,24.76666641,151,206.8615573,703709.9635,641905.5826,125179.0423,"white",338542.978,915715.7654,0.122000001,92715.96731,150093.2972,21057.12086,999.7000122,41,5.2,0,8,5,37,1,11,2,3,4.625,2.84,1.25,14.9,2.6,29.7,4.5,26.7,43.6,25,69,104,135.826004,5.2824,4.935,1.24,0.5,4.235805,5.715,1,12,1.42,1.36
"earthwork",-67.833,-10.5152,25.26666641,26,24.04999924,1637,229,42,50.33956528,655,153,506,170,10.08333302,70.02314758,85.18251801,31.79999924,17.39999962,14.39999962,25.68333435,24.06666565,230,194.7160126,719430.9149,569769.3626,109958.0351,"white",334517.0656,850441.5313,0.066,162272.9566,124057.7398,17108.41593,989.2000122,35,5.2,0,13,5,37,1,11,2,3,5.75,2.6,1.12,12.4,10.5,25.3,5.1,37.3,37.4,27.1,297.1404114,104,100.4219971,5.22,3.1892,1.16,0.34,4.18642,5.63655,1,16,1.4,1.41
"earthwork",-67.988,-10.1692,25.23749924,25.95000076,23.98333359,1641,213,54,42.83191681,621,194,492,201,10.39166641,70.21396637,86.78929901,31.89999962,17.10000038,14.79999924,25.70000076,24.01666641,176,217.286431,677534.0333,583404.5957,122577.5877,"white",375824.394,873084.8595,0.066,134608.0431,166109.4193,18110.60638,1024.900024,35,4.5,0,20,4.6,33,1,11,2,3,4.5,2.9,1.14,14.5,4.6,22.3,4.9,36.5,41.2,40.2,206.9999847,104,67.51599884,3.942,3.1892,0.9,0.34,4.18642,4.73778,1,16,1.42,1.37
"earthwork",-67.599,-9.9469,25.27499962,25.96666718,24.08333397,1683,219,50,43.01311874,643,193,495,209,10.28333282,70.91954041,82.06148529,31.89999962,17.39999962,14.5,25.66666603,24.13333321,184,217.8395848,668432.9485,631154.5137,114400.3728,"white",375260.4922,916997.2319,0.066,102679.6232,176426.3138,5911.488827,1056.300049,41,4.5,0,14,4.6,29,1,11,3,3,5.75,2.76,1.28,15,2.6,25.6,4.6,31,43.5,30.5,206.9999847,104,63.56439972,5.22,3.1892,1.16,0.34,4.18642,5.63655,1,16,1.42,1.36
"earthwork",-67.539,-9.9504,25.42499924,26.10000038,24.25,1697,224,47,44.91806793,657,182,426,201,10.44999981,70.60810089,81.11441803,32.20000076,17.39999962,14.80000114,25.79999924,24.29999924,166,215.3141592,670866.3815,635776.1364,117047.6725,"white",372247.855,920523.3884,0.066,97228.09251,175301.4435,11227.36806,1056.300049,41,4.5,0,14,4.7,29,1,11,2,3,6.75,3.24,1.22,23.65,7.35,27.6,4.7,24.75,47.6,30.95,206.9999847,104,63.56439972,5.22,3.6442,1.16,0.38,4.18642,5.63655,1,16,1.42,1.36
"earthwork",-67.634,-10.2844,25.49583435,26.18333435,24.29999924,1671,217,52,43.4295578,636,191,425,200,10.54166603,70.27777863,82.69489288,32.29999924,17.29999924,15,25.88333321,24.35000038,183,201.5290122,702237.0746,603107.7996,130807.047,"white",344279.8095,884001.5194,0.066,128670.7412,140684.1025,20658.55766,1024.900024,41,5.2,0,13,5,37,1,11,2,3,4.125,3.0202,1.21,19.314,4.348,28.622,4.8,33.056,38.264,32.99,206.9999847,104,67.51599884,5.22,3.1892,1.16,0.34,4.18642,5.63655,1,16,1.42,1.36
"earthwork",-67.938,-10.4709,25.32083321,26.06666565,24.08333206,1636,231,43,50.47132492,656,154,505,154,10.07499981,69.96527863,87.13777924,31.79999924,17.39999962,14.39999962,25.76666641,24.08333206,193,195.2047804,711177.3805,564389.392,117708.919,"white",345270.4116,848020.5729,0.066,166228.6304,133863.359,6458.223139,1024.900024,35,4.6,0,20,4.7,37,1,11,2,3,3.625,2.68,1.18,11.8,4.7,23,4.8,38.9,38.1,36.7,206.9999847,104,67.51599884,3.942,3.1892,0.9,0.34,3.81598,4.73778,1,16,1.42,1.41
"earthwork",-67.827,-10.4958,25.27083397,26,24.04999924,1638,229,42,50.01673508,654,155,505,170,10.07499981,69.96527863,84.99888611,31.79999924,17.39999962,14.39999962,25.70000076,24.08333206,226,192.3837041,717591.4831,571677.6436,111908.9484,"white",335897.3183,852591.6066,0.066,160278.5422,125702.6722,16169.90427,1024.900024,35,5.2,0,13,5,37,1,11,2,3,5.25,2.58,1.17,14,9.3,21.6,4.7,36.7,41.7,35.5,206.9999847,104,67.51599884,5.22,3.1892,1.16,0.34,4.18642,5.63655,1,16,1.4,1.41
"earthwork",-67.73,-10.6708,25.52083397,26.26666641,24.28333282,1679,239,38,51.67089844,673,146,526,165,10.17499924,69.69178772,86.43070221,32.09999847,17.5,14.59999847,25.95000076,24.31666565,208,220.7480157,739445.8812,567369.7602,90735.36727,"white",313872.7905,841999.5626,0.066,167895.557,103545.9974,4282.971699,989.2000122,35,5.2,0,8,5,37,0,11,2,3,4.5,2.98,1.21,12.9,4.8,21.4,4.8,42.1,36.4,28.3,297.1404114,104,100.4219971,5.22,4.76,1.16,0.5,4.18642,5.715,1,12,1.4,1.36
"earthwork",-67.76,-10.6016,25.5,26.25,24.28333282,1692,237,42,49.75640106,670,158,524,172,10.4333334,70.02237701,84.45011139,32.29999924,17.39999962,14.89999962,25.86666679,24.34999847,218,208.8729064,731097.7679,569680.6322,98886.09801,"white",322048.3295,847158.0394,0.066,163974.6115,111913.004,12520.18726,989.2000122,35,5.2,0,13,5,37,1,11,2,3,5.875,3.13,1.23,13.1,3.1,20.5,4.6,45.2,34.3,25.4,297.1404114,104,100.4219971,5.22,3.1892,1.16,0.34,4.18642,5.63655,1,16,1.4,1.36
"earthwork",-67.604,-10.3449,25.47083282,26.20000076,24.26666641,1673,221,48,45.60235977,646,178,424,191,10.47499943,69.83332825,83.78702545,32.29999924,17.29999924,15,25.83333397,24.31666565,206,197.8161657,709666.3276,601140.0275,123348.0194,"white",336825.2558,880344.8759,0.066,131246.3626,133370.987,25429.34584,1024.900024,41,5.2,0,13,5,37,1,11,2,3,5.125,2.74,1.24,17,5.3,28.5,4.7,38.2,33.3,33,206.9999847,104,67.51599884,5.22,3.1892,1.16,0.34,4.18642,5.63655,1,16,1.4,1.36
"earthwork",-67.713,-10.3919,25.3125,26.04999924,24.08333206,1660,221,47,46.07585907,642,173,505,188,10.50833321,70.05556488,85.46995544,32.09999847,17.10000038,14.99999809,25.70000076,24.13333321,237,197.1250435,710698.833,588683.629,121256.2822,"white",338560.4294,869207.1318,0.066,143276.509,131648.6999,18186.02069,1024.900024,35,5.2,0,13,5,37,1,11,2,3,5.125,3.07,1.17,14.7,7,25,5,35.6,39.5,35.7,206.9999847,104,67.51599884,5.22,3.1892,1.16,0.34,4.18642,5.63655,1,16,1.4,1.36
"earthwork",-67.633,-10.2843,25.52499962,26.23333359,24.31666756,1671,217,51,43.62704849,637,190,424,199,10.5666666,69.9779129,83.21657562,32.40000153,17.29999924,15.10000229,25.89999962,24.38333321,179,201.512941,702240.1157,603118.5598,130803.421,"white",344274.3672,884010.1254,0.066,128660.3964,140682.2314,20670.78045,1024.900024,41,5.2,0,13,5,37,1,11,2,3,4.125,2.9974,1.21,20.118,4.276,28.514,4.8,33.272,38.168,32.93,206.9999847,104,67.51599884,5.22,3.1892,1.16,0.34,4.18642,5.63655,1,16,1.42,1.36
"earthwork",-67.657,-10.2085,25.36249924,26.06666565,24.13333321,1665,212,53,41.84239197,627,200,493,207,10.3083334,70.12471008,84.85616302,32,17.29999924,14.70000076,25.76666641,24.18333435,193,206.0899148,693420.365,607018.5193,137003.1993,"white",352817.2374,889714.2999,0.066,124646.0589,149524.5181,16277.88356,1024.900024,41,5.2,0,13,5,37,1,11,2,3,4.75,2.93,1.24,14.37566,4.7,20.4,4.6,41.4,38.2,28.10264,206.9999847,104,67.51599884,5.22,3.1892,1.16,0.34,4.18642,5.63655,1,16,1.42,1.36
"earthwork",-67.767,-10.5,25.44583321,26.18333435,24.21666718,1654,229,42,49.25406647,654,158,510,173,10.125,69.82758331,85.69126129,32,17.5,14.5,25.85000038,24.25,194,191.5327215,720135.5015,576356.8634,110156.1912,"white",331764.8648,855955.7929,0.066,156042.693,122540.3164,20656.09888,1024.900024,35,5.2,0,13,5,37,1,11,2,3,5.75,2.84,1.22,12.6,2.9,24.8,4.7,35,40.2,31.1,297.1404114,104,100.4219971,5.22,3.1892,1.16,0.34,4.18642,5.63655,1,16,1.4,1.36
"earthwork",-67.236,-10.3038,25.91666603,26.64999962,24.78333282,1741,237,36,51.33139801,699,144,440,175,10.39999962,70.74829865,78.77855682,32.70000076,18,14.70000076,26.21666718,24.86666679,156,205.3115196,719736.8543,635144.4338,109232.8691,"white",322560.0135,904172.6819,0.122000001,104040.0383,134669.8888,6218.6297,999.7000122,41,5.2,0,8,5,37,1,11,2,3,4.125,3.06,1.23,13.2,4.7,29.5,4.6,31.3,39.2,25.8,69,104,135.826004,5.2824,4.935,1.24,0.5,4.235805,5.715,1,12,1.4,1.345
"earthwork",-67.564,-10.3008,25.48749924,26.18333435,24.29999924,1679,221,50,45.22949982,647,180,427,193,10.59166622,70.61110687,81.4115448,32.29999924,17.29999924,15,25.85000038,24.38333321,209,199.2394036,706441.3492,607619.0945,126495.237,"white",338979.7872,886847.3526,0.066,124701.609,137287.6488,28405.37128,1024.900024,41,5.2,0,13,5,37,1,11,2,3,4.75,2.9682912,1.1754728,19.92964,7.463456,22.637632,4.846,42.022368,35.347272,33.613432,206.9999847,104,67.51599884,5.22,3.1892,1.16,0.34,4.18642,5.63655,1,16,1.42,1.36
"earthwork",-67.215,-9.6506,25.65416718,26.33333206,24.54999924,1893,287,24,58.56889725,810,109,456,178,10.77499962,72.80405426,75.69250488,32.5,17.70000076,14.79999924,25.95000076,24.63333321,162,213.5312209,653955.0295,684509.3237,98218.27771,"white",386128.0326,968127.8868,0.066,50071.78283,166591.5409,33742.68109,1049.699951,43,4.4,0,14,4.6,29,1,11,3,3,4.25,2.75,1.19,15.7,6.3,29.8,4.4,27.8,42.4,30,206.9999847,104,67.56800079,6.6654,5.3193,1.54,0.51,4.235805,6.07002,1,15,1.42,1.41
"earthwork",-67.154,-10.0154,25.61250114,26.31666756,24.53333282,1800,254,31,53.49538803,738,133,449,180,10.5583334,71.82539368,75.53218842,32.40000153,17.70000076,14.70000076,25.86666679,24.60000038,206,208.938125,693720.9403,662479.02,136291.0239,"white",346906.9948,936473.1658,0.094000001,71779.63492,155064.4222,27417.68289,999.7000122,41,5.2,0,8,5,37,1,11,2,3,5.75,2.486,1.2398,16.086,6.558,21.958,4.598,33.148,44.894,26.446,69,104,135.826004,6.699,5.3193,1.54,0.51,4.235805,6.76125,1,12,1.42,1.36
"earthwork",-67.535,-10.0322,25.40416718,26.10000038,24.18333244,1687,219,49,43.61660767,645,188,427,203,10.45833302,70.1901474,83.43364716,32.20000076,17.29999924,14.90000153,25.78333282,24.26666641,191,211.3032138,679684.0129,629989.5063,125764.2339,"white",363716.4138,913282.5015,0.066,102007.4091,166102.9938,17518.51536,1024.900024,41,4.5,0,14,4.7,29,1,11,2,3,5.625,3.022892,1.254452,15.56836,6.92576,26.21108,4.70904,34.4444,39.37452,30.90616,206.9999847,104,67.51599884,5.22,3.1892,1.16,0.34,4.18642,5.63655,1,16,1.42,1.36
"earthwork",-67.795,-10.3213,25.46666718,26.20000076,24.23333359,1670,216,52,42.6728363,630,197,500,200,10.44999981,70.13422394,85.7674942,32.20000076,17.29999924,14.90000153,25.88333321,24.26666641,173,202.7083094,700389.4162,587202.1379,130223.7234,"white",349939.5534,870602.4013,0.066,144472.7971,142041.2139,6552.533725,1024.900024,35,5.2,0,14,5,37,1,11,2,3,4.125,3.273,1.206,14.84,4.32,23.8,4.73,36.75,39.45,35.39,206.9999847,104,67.51599884,5.22,3.1892,1.16,0.34,4.18642,5.63655,1,16,1.42,1.36
"earthwork",-67.527,-10.0309,25.42916679,26.13333321,24.23333359,1698,221,50,43.514431,648,188,432,205,10.49166679,70.41386414,81.94948578,32.20000076,17.29999924,14.90000153,25.78333282,24.31666756,188,211.0857201,679704.5436,630633.538,125803.4455,"white",363627.2432,913846.7665,0.066,101340.8057,166239.6877,17835.28604,1024.900024,41,4.5,0,14,4.7,29,1,11,2,3,5.625,3.11,1.25,17.7,6.9,29.4,4.9,34.1,36.6,30.9,206.9999847,104,67.51599884,5.22,3.1892,1.16,0.34,4.18642,5.63655,1,16,1.42,1.36
"earthwork",-67.104,-10.0439,25.73749924,26.44999886,24.66666603,1792,255,29,54.93149948,742,123,448,172,10.625,71.30873108,74.8065567,32.59999847,17.70000076,14.89999771,25.98333359,24.75,195,208.70258,698611.201,664747.5187,132059.2508,"white",341783.6687,936641.8288,0.094000001,71509.48567,149608.2477,21619.81734,999.7000122,41,5.2,0,8,5,37,1,11,2,3,5.75,2.998132,1.2028792,13.310112,4.622192,26.86924,4.623736,31.694944,41.435816,39.356736,69,104,135.826004,6.699,5.3193,1.54,0.51,4.235805,6.76125,1,12,1.42,1.36
"earthwork",-67.597,-10.2444,25.47916603,26.18333435,24.28333282,1680,216,52,43.13061905,638,192,427,203,10.59166718,70.14347839,82.39202881,32.40000153,17.29999924,15.10000229,25.85000038,24.35000038,193,202.7578889,699271.9919,609169.6626,133656.7172,"white",346239.9693,890067.2043,0.066,122579.0161,144225.4657,23448.87883,1024.900024,41,5.2,0,13,5,37,1,11,2,3,4.75,3.101792,1.2334624,14.6448,3.934624,26.506304,4.778208,36.73728,36.834624,31.542144,206.9999847,104,67.51599884,5.22,3.1892,1.16,0.34,4.18642,5.63655,1,16,1.42,1.36
"earthwork",-67.995,-10.0787,25.25416565,25.98333359,23.98333359,1653,209,56,40.91363525,615,207,493,210,10.42500019,70.43919373,88.48362732,31.89999962,17.10000038,14.79999924,25.73333359,24,158,223.9660435,667724.0062,589983.1186,112507.7926,"white",384620.0596,881184.9453,0.066,125877.5902,175545.7971,14545.69299,1024.900024,35,4.5,0,20,4.6,29,1,11,2,3,5.5,3.13,1.23,12.7,2.8,23.2,4.8,29.5,47.3,34.8,206.9999847,104,67.51599884,3.942,3.1892,0.9,0.34,4.18642,4.73778,1,16,1.42,1.37
"earthwork",-67.509,-10.0881,25.58749962,26.29999924,24.39999962,1695,220,49,43.93136215,650,187,427,206,10.59166622,70.14348602,82.35525513,32.5,17.39999962,15.10000038,25.93333435,24.45000076,159,207.8427171,686358.1732,627822.6561,132443.0394,"white",357045.2329,909731.6087,0.066,103826.247,159670.5383,23416.56193,1024.900024,41,5.2,0,13,5,37,1,11,2,3,4.75,3.14,1.27,16.4,4.3,26.4,4.7,34.1,39.5,30.6,206.9999847,104,67.51599884,5.22,4.76,1.16,0.5,4.18642,5.63655,1,16,1.42,1.36
"earthwork",-67.755,-10.3788,25.4375,26.18333244,24.21666718,1641,219,47,46.00515366,635,175,498,184,10.32499981,70.23809814,84.77577972,32.09999847,17.39999962,14.69999886,25.83333397,24.26666641,186,198.5499757,707800.6499,586179.3008,123283.8721,"white",342269.9924,867788.7212,0.066,145542.0661,134571.5754,13773.33466,1024.900024,35,5.2,0,13,5,37,1,11,2,3,5.125,2.99,1.21,15,6,23.5,4.7,32.2,44.3,33.9,206.9999847,104,67.51599884,5.22,3.1892,1.16,0.34,4.18642,5.63655,1,16,1.4,1.36
"earthwork",-67.658,-10.3809,25.48333359,26.21666718,24.26666641,1678,222,49,45.10955048,645,181,426,194,10.5,70,84.18954468,32.29999924,17.29999924,15,25.85000038,24.33333397,199,196.8594897,711542.0603,594042.6673,121941.7792,"white",336415.3486,873662.3704,0.066,138209.6311,131001.1055,21964.29359,1024.900024,35,5.2,0,13,5,37,1,11,2,3,5.125,2.94,1.23,14.4,1.9,22.5,4.7,47.4,30.1,26.1,206.9999847,104,67.51599884,5.22,3.1892,1.16,0.34,4.18642,5.63655,1,16,1.4,1.36
"earthwork",-66.792,-9.9301,25.79999924,26.5,24.79999924,1828,269,18,60.44644165,781,88,461,152,10.33333302,72.26107788,70.22689819,32.5,18.20000076,14.29999924,26.01666641,24.88333321,195,203.6854313,702239.1773,699100.5289,125441.6071,"white",338914.08,964836.965,0.112499997,50488.25152,115773.0456,8541.429419,1013.400024,35,5.2,0,7,5,36,1,11,2,3,4.75,2.52,1.12,12.3,8.4,33.7,4.3,25,41.2,30.4,69,104,67.43160248,7.2,5.3193,2,0.51,4.73704,6.76125,1,12,1.42,1.36
"earthwork",-67.069,-10.1762,25.82499886,26.53333282,24.75,1766,249,28,55.17059326,728,121,445,164,10.43333244,71.46118927,75.18160248,32.59999847,18,14.59999847,26.08333206,24.83333206,188,209.3593515,713852.8832,658274.6163,116599.1638,"white",326739.4877,925692.7505,0.094000001,83505.09502,146511.9172,8663.977034,999.7000122,41,5.2,0,8,5,37,1,11,2,3,5.125,2.66,1.15,15,7.3,24.3,4.6,25.9,49.8,26.6,69,104,135.826004,6.699,5.3193,1.54,0.51,4.73704,6.76125,1,12,1.42,1.36
"earthwork",-67.424,-9.901,25.51666641,26.23333359,24.35000038,1736,241,39,49.74874496,698,156,428,192,10.58333397,71.02907562,80.43443298,32.40000153,17.5,14.90000153,25.86666679,24.41666603,178,214.5793627,670264.6061,648886.2324,117493.0875,"white",372066.8056,932322.1905,0.066,83572.99729,179689.1304,19526.76935,1049.699951,41,4.5,0,14,4.7,29,1,11,2,3,5.5,3.078304,1.224256,13.42768,4.08512,25.86816,4.7,23.07648,51.05536,29.2512,206.9999847,104,67.56800079,5.2824,4.76,1.24,0.5,4.18642,5.63655,1,16,1.42,1.36
"earthwork",-67.283,-9.9603,25.61250114,26.31666756,24.48333359,1755,249,34,52.60747528,719,139,435,179,10.49166679,71.37187958,77.78540802,32.40000153,17.70000076,14.70000076,25.93333435,24.56666756,171,210.7339899,682447.0933,655781.7324,127737.7087,"white",359101.2357,934887.0636,0.066,75986.6039,169386.9089,36300.16495,1049.699951,41,5.2,0,13,5,29,1,11,2,3,5.25,2.8,1.23,12.9,8,27.6,4.5,26.8,45.5,26.7,206.9999847,104,67.56800079,5.2824,4.935,1.24,0.5,4.235805,5.715,1,15,1.42,1.36
"earthwork",-67.491,-9.9639,25.47083282,26.14999962,24.28333282,1724,230,45,46.18923569,674,176,433,200,10.5583334,70.86129761,80.52266693,32.29999924,17.39999962,14.89999962,25.83333397,24.38333321,181,213.0724733,673967.3766,638393.8419,120384.5582,"white",368843.9961,922105.3812,0.066,93970.74077,173288.4921,15909.20639,1049.699951,41,4.5,0,14,4.7,29,1,11,2,3,5.125,3.0968,1.2358,14.6,5.262,29.02,4.784,24.618,46.32,32.802,206.9999847,104,67.56800079,5.22,4.76,1.22,0.5,4.18642,5.63655,1,16,1.42,1.36
"earthwork",-66.941,-9.8562,25.94166565,26.63333321,24.91666603,1835,272,21,59.31727219,784,98,459,161,10.61666679,72.222229,71.47258759,32.79999924,18.10000038,14.69999886,26.18333435,25,147,204.4811557,687835.8042,691437.166,131409.4897,"white",352466.2128,963149.5886,0.066,45580.69128,132889.0713,24677.77899,1013.400024,41,5.2,0,8,5,29,1,11,2,3,4.375,2.6536,1.1484,12.126,6.392,27.224,4.3,30.744,41.974,26.668,69,104,67.43160248,6.7425,5.3193,1.55,0.51,4.235805,6.76125,1,12,1.42,1.36
"earthwork",-67.68,-10.258,25.3125,26.03333282,24.10000038,1660,214,54,42.71207428,628,195,495,202,10.49166679,70.41387939,84.07585907,32.09999847,17.20000076,14.89999771,25.70000076,24.14999962,209,203.9574832,697834.5595,601208.6854,135436.7954,"white",349365.1036,883484.1227,0.066,130425.0668,144793.4538,14997.36678,1024.900024,41,5.2,0,13,5,37,1,11,2,3,5.375,3.128,1.22,26.68,4.1,23.38,4.8,43.29,33.24,30.45,206.9999847,104,67.51599884,5.22,3.1892,1.16,0.34,4.18642,5.63655,1,16,1.42,1.36
"earthwork",-67.686,-10.595,25.54583359,26.30000114,24.31666756,1692,235,42,49.71379471,670,157,524,173,10.59166718,70.14347839,85.26585388,32.40000153,17.29999924,15.10000229,25.91666603,24.38333321,215,207.4450737,732999.0028,576258.4756,98408.3586,"white",318077.2191,851580.9149,0.066,158436.8587,109411.2961,11686.00395,989.2000122,35,5.2,0,13,5,37,1,11,2,3,5.875,2.61,1.23,21.9,2,23.6,4.4,43.3,33.1,25.7,297.1404114,104,100.4219971,5.22,4.76,1.16,0.5,4.18642,5.715,1,15,1.4,1.36
"earthwork",-67.684,-10.2607,25.3125,26.03333282,24.10000038,1674,214,54,42.03234482,630,200,498,206,10.49166679,70.41387939,84.07585907,32.09999847,17.20000076,14.89999771,25.70000076,24.14999962,208,203.8996422,697890.3749,600933.087,135402.5134,"white",349367.2477,883229.8239,0.066,130700.7033,144723.0389,14789.12244,1024.900024,41,5.2,0,13,5,37,1,11,2,3,5.375,2.9744,1.22,27.064,4.1,22.804,4.8,46.122,31.032,29.25,206.9999847,104,67.51599884,5.22,3.1892,1.16,0.34,4.18642,5.63655,1,16,1.42,1.36
"earthwork",-67.906,-10.2963,25.17916679,25.89999962,23.93333435,1651,219,50,44.57248688,632,186,498,190,10.32499981,70.23809814,86.35175323,31.79999924,17.10000038,14.69999886,25.63333321,23.96666718,217,206.5278822,693963.0619,579896.674,135343.8527,"white",358940.5783,865906.1772,0.066,151501.5183,149310.1451,3972.657114,1024.900024,35,4.5,0,20,4.7,37,1,11,2,3,6.125,2.993,1.21,14.068,8.048,23.726,4.8,38.638,37.636,36.364,206.9999847,104,67.51599884,3.942,3.1892,0.9,0.34,4.18642,4.73778,1,16,1.42,1.37
"earthwork",-67.513,-10.0313,25.45833397,26.14999962,24.28333282,1700,223,49,44.29706192,655,185,429,205,10.48333359,70.35794067,80.87120056,32.29999924,17.39999962,14.89999962,25.81666565,24.35000038,177,210.5795314,680279.7808,631761.5351,126428.142,"white",362920.7259,914704.6188,0.066,100128.7323,166015.2135,18968.77301,1024.900024,41,4.5,0,14,4.7,29,1,11,2,3,5.625,3.1,1.24,15.4,5,22.8,4.5,37.2,40,32.3,206.9999847,104,67.51599884,5.22,3.6442,1.16,0.38,4.18642,5.63655,1,16,1.42,1.36
"earthwork",-67.054,-9.7942,25.75416565,26.45000076,24.70000076,1849,274,22,58.4981041,787,104,459,163,10.625,72.27891541,72.53395844,32.59999847,17.89999962,14.69999886,26,24.79999924,170,206.771349,675948.7351,686862.05,119782.0049,"white",364100.3547,963291.2247,0.066,45399.22387,146072.7733,37817.47162,1049.699951,41,4.5,0,13,4.7,29,1,11,3,3,5.625,2.808,1.2,11.094,8.104,28.012,4.4,26.584,45.406,27.706,206.9999847,104,67.56800079,6.699,5.3193,1.55,0.51,4.235805,6.76125,1,15,1.42,1.36
"earthwork",-67.595,-10.2405,25.45833397,26.16666603,24.28333282,1681,216,52,43.08337402,638,192,428,203,10.55000019,70.33333588,81.57074738,32.29999924,17.29999924,15,25.81666756,24.33333397,194,202.9072658,699096.3415,609386.5095,133832.9565,"white",346385.939,890302.2049,0.066,122357.6124,144422.4297,23485.7927,1024.900024,41,5.2,0,13,5,37,1,11,2,3,4.75,3.1426,1.22122,15.665,3.8122,28.0162,4.7374,35.309,36.7122,33.8682,206.9999847,104,67.51599884,5.22,3.1892,1.16,0.34,4.18642,5.63655,1,16,1.42,1.36
"earthwork",-67.351,-10.1676,25.5,26.21666718,24.35000038,1712,231,40,49.34756088,681,156,430,185,10.39999962,70.74830627,79.91473389,32.29999924,17.60000038,14.69999886,25.83333397,24.41666603,220,205.8096203,700903.7482,635020.9752,128442.698,"white",341591.6367,911084.5925,0.094000001,98218.11315,149548.0035,25761.54139,999.7000122,41,5.2,0,13,5,37,1,11,2,3,5,2.86,1.21,12.8,4.4,25.9,5,29.6,44.5,32.5,69,104,135.826004,5.2824,4.76,1.24,0.5,4.18642,5.715,1,15,1.42,1.36
"earthwork",-66.948,-9.785,25.79999924,26.51666641,24.75,1866,276,20,59.07849884,794,99,469,161,10.6833334,72.18467712,72.83230591,32.70000076,17.89999962,14.80000114,26.03333282,24.85000038,173,203.2418501,680051.0153,696225.5715,123639.4806,"white",360397.8318,969920.2761,0.066,38282.12319,134914.2041,31712.33649,1013.400024,41,4.5,0,13,4.7,29,1,11,3,3,5.875,2.84558,1.17714,20.5864,5.6752,25.733,4.363,24.2352,50.0396,27.7086,69,104,67.43160248,6.7425,5.3193,1.55,0.51,4.235805,6.76125,1,15,1.42,1.36
"earthwork",-67.8,-10.1548,25.35833359,26.08333397,24.11666679,1632,201,58,38.50227356,598,215,478,215,10.26666641,69.84127045,86.22996521,32,17.29999924,14.70000076,25.78333282,24.11666679,155,213.0065787,682643.9632,599365.5583,125826.6267,"white",365990.5059,885687.6048,0.066,133642.1187,159700.9618,1156.774273,1024.900024,35,4.5,0,14,4.7,33,1,11,2,3,4.375,3.39,1.22,15.4,3.6,26.3,4.9,23.3,50.4,31.8,206.9999847,104,67.51599884,4.5018,3.1892,1.16,0.34,4.18642,4.73778,1,16,1.42,1.36
"earthwork",-67.81,-10.6136,25.46666718,26.23333359,24.21666718,1688,238,41,50.14460373,671,155,522,170,10.44999981,70.13422394,86.50627899,32.20000076,17.29999924,14.90000153,25.86666679,24.28333282,221,211.0731123,730785.0135,564603.6869,98559.24709,"white",323995.796,842848.1734,0.066,168601.7442,112998.84,14812.62781,989.2000122,35,5.2,0,13,5,37,1,11,2,3,5.875,2.965276,1.232076,14.18444,3.93152,20.37544,4.52772,41.2638,38.42152,28.05492,297.1404114,104,100.4219971,5.22,3.1892,1.16,0.34,3.81598,5.63655,1,16,1.4,1.41
"earthwork",-67.528,-9.8118,25.35416603,26.03333282,24.18333244,1734,239,42,48.9527626,694,163,424,196,10.50833321,71.48526764,80.97301483,32.09999847,17.39999962,14.69999886,25.73333359,24.23333359,178,221.3625464,656926.2222,647281.4252,103651.5571,"white",385683.3502,933976.8713,0.066,88739.73814,190452.1326,6011.965786,1056.300049,43,4.5,0,14,4.6,20,1,11,3,3,5.5,3.12,1.23,12.6,4.8,28.1,4.9,23.5,48.4,30.4,206.9999847,104,63.56439972,5.22,4.76,1.22,0.5,4.18642,5.63655,1,16,1.42,1.37
